Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity,Ring_Width_μm,Dark_Edge_Diameter_μm,Dark_Ratio
713,270.00,275.00,18.28,160.61,212.67,0.878,6.28,29.79,0.607
714,134.00,164.00,19.40,168.80,247.40,0.834,5.54,30.05,0.480
715,174.00,243.00,16.34,162.90,158.42,0.862,5.76,26.55,0.474
716,111.00,212.00,18.63,164.15,238.72,0.926,5.82,30.05,0.650
717,258.00,251.00,14.37,121.92,130.21,0.898,6.72,25.58,0.637
718,34.00,112.00,18.02,158.66,210.50,0.853,6.17,29.61,0.571
719,222.00,234.00,20.39,164.58,277.78,0.885,5.87,31.03,0.610
720,33.00,123.00,17.92,166.34,197.48,0.910,5.84,29.61,0.608
721,283.00,252.00,20.52,173.03,273.44,0.921,5.72,31.29,0.507
722,27.00,251.00,20.24,160.19,273.44,0.871,4.87,28.38,0.382
723,98.00,291.00,18.63,156.56,230.03,0.893,5.47,28.96,0.522
724,304.00,28.00,18.78,165.56,217.01,0.896,5.91,29.74,0.477
725,70.00,174.00,20.84,166.95,271.27,0.879,5.69,31.29,0.430
726,137.00,204.00,21.04,164.79,286.46,0.803,5.78,31.32,0.628
727,250.00,248.00,18.63,171.56,238.72,0.926,5.27,29.17,0.361
728,197.00,26.00,17.80,165.92,208.33,0.941,5.72,28.58,0.566
729,146.00,35.00,16.36,163.60,167.10,0.847,4.55,25.43,0.378
730,268.00,116.00,21.76,169.61,303.82,0.851,6.51,32.94,0.618
731,146.00,161.00,20.94,174.53,286.46,0.865,5.72,31.80,0.562
732,134.00,51.00,19.65,154.91,240.89,0.896,6.60,31.01,0.691
733,144.00,359.00,13.60,122.29,93.32,0.812,6.49,25.13,0.478
734,346.00,23.00,21.56,179.13,303.82,0.851,5.93,33.03,0.598
735,336.00,253.00,22.98,179.00,353.73,0.910,5.74,34.46,0.551
736,324.00,281.00,22.95,179.21,347.22,0.862,5.77,34.35,0.575
737,501.00,175.00,21.76,175.63,308.16,0.864,6.05,32.70,0.620
738,334.00,30.00,22.29,181.24,332.03,0.854,6.08,33.95,0.561
739,154.00,371.00,15.02,125.28,125.87,0.868,5.98,25.13,0.400
740,197.00,380.00,19.76,99.50,208.33,0.829,6.61,30.09,0.686
741,200.00,399.00,19.93,92.95,212.67,0.777,5.75,29.18,0.703
742,279.00,394.00,21.82,136.64,305.99,0.845,5.00,31.67,1.000
743,14.00,452.00,15.49,121.28,141.06,0.852,4.80,24.33,0.298
744,346.00,131.00,22.15,170.45,305.99,0.871,4.96,30.97,0.394
745,301.00,335.00,13.98,151.95,121.53,0.911,4.80,23.21,0.490
746,116.00,300.00,18.64,153.79,212.67,0.878,6.32,29.79,0.635
747,201.00,503.00,16.27,152.38,145.40,0.791,5.07,25.17,0.566
748,172.00,354.00,15.02,148.09,141.06,0.920,5.98,25.43,0.417
749,68.00,379.00,13.42,142.00,102.00,0.887,5.82,23.80,0.451
750,153.00,498.00,15.38,128.35,130.21,0.830,5.05,25.13,0.217
751,102.00,409.00,12.15,112.55,95.49,0.887,6.05,23.75,0.500
752,305.00,328.00,15.57,159.00,151.91,0.870,5.85,26.87,0.583
753,458.00,178.00,19.46,169.40,245.23,0.860,5.78,30.26,0.655
754,369.00,61.00,15.87,146.69,164.93,0.879,5.08,24.96,0.584
755,342.00,208.00,14.27,160.56,125.87,0.868,5.96,25.43,0.385
756,495.00,186.00,15.87,152.72,151.91,0.870,5.47,26.10,0.610
757,417.00,176.00,15.02,160.62,136.72,0.892,6.35,26.68,0.594
758,325.00,251.00,16.36,165.68,167.10,0.847,6.10,28.04,0.664
759,496.00,197.00,15.32,157.31,147.57,0.786,5.44,26.12,0.653
760,384.00,174.00,17.07,154.13,186.63,0.901,3.27,23.29,0.133
761,343.00,66.00,17.53,158.60,195.31,0.882,6.08,28.71,0.648
762,463.00,209.00,13.98,155.57,117.19,0.878,6.07,25.43,0.589
763,408.00,69.00,16.47,167.24,171.44,0.869,5.56,27.38,0.618
764,422.00,18.00,16.03,167.09,151.91,0.870,5.75,27.28,0.619
765,381.00,300.00,19.98,176.66,269.10,0.907,5.78,31.48,0.550
766,361.00,68.00,21.08,166.63,290.80,0.859,6.31,32.41,0.641
767,473.00,190.00,17.81,171.07,195.31,0.882,5.46,28.58,0.569
768,358.00,187.00,17.92,160.50,195.31,0.859,6.51,29.61,0.578
769,173.00,393.00,20.10,155.07,262.59,0.870,4.87,28.37,0.444
770,378.00,271.00,18.02,165.17,197.48,0.852,6.41,29.61,0.654
771,408.00,292.00,17.92,167.87,175.78,0.866,5.33,28.34,0.615
772,331.00,295.00,19.65,167.97,247.40,0.883,6.49,31.25,0.624
773,436.00,277.00,22.83,176.72,338.54,0.883,6.10,34.17,0.531
774,407.00,303.00,18.50,177.52,217.01,0.842,5.58,29.61,0.590
775,443.00,294.00,17.92,176.76,195.31,0.859,6.23,29.61,0.617
776,478.00,59.00,22.00,173.53,316.84,0.888,5.85,32.94,0.661
777,481.00,164.00,19.71,168.57,245.23,0.912,4.63,28.47,0.433
778,490.00,314.00,19.59,174.13,240.89,0.896,6.27,31.17,0.618
779,430.00,264.00,15.87,178.29,177.95,0.948,5.65,27.16,0.591
780,439.00,236.00,21.58,176.85,312.50,0.876,5.86,33.04,0.564
781,464.00,277.00,20.90,173.26,284.29,0.872,6.56,32.56,0.631
782,441.00,261.00,20.58,177.15,282.12,0.899,5.75,31.29,0.519
783,397.00,65.00,21.45,181.77,316.84,0.936,5.75,32.94,0.541
784,331.00,241.00,22.26,176.92,323.35,0.874,6.33,33.95,0.617
785,211.00,324.00,22.31,167.03,336.37,0.865,6.07,33.38,0.616
786,201.00,288.00,15.87,141.13,156.25,0.895,2.68,20.52,0.241
787,63.00,289.00,21.47,166.89,282.12,0.879,5.66,31.25,0.434
788,153.00,378.00,13.60,150.60,108.51,0.813,5.94,25.24,0.674
789,213.00,335.00,19.26,164.80,240.89,0.896,6.36,31.01,0.643
790,137.00,431.00,18.96,162.91,230.03,0.893,6.00,30.05,0.612
791,265.00,485.00,19.71,180.99,245.23,0.912,5.19,30.05,0.570
792,14.00,472.00,21.12,155.60,299.48,0.884,6.53,32.71,0.594
793,24.00,349.00,18.63,154.39,243.06,0.943,6.09,30.05,0.518
794,153.00,403.00,20.24,167.84,273.44,0.871,5.90,31.45,0.586
795,224.00,327.00,22.45,165.59,323.35,0.831,6.31,34.03,0.600
796,314.00,335.00,21.24,179.91,295.14,0.891,5.73,32.10,0.549
797,75.00,394.00,22.72,162.03,349.39,0.898,6.19,33.65,0.586
798,39.00,342.00,18.28,152.39,210.50,0.909,4.26,25.58,0.379
799,240.00,333.00,22.96,176.80,347.22,0.862,6.06,34.38,0.592
800,208.00,406.00,20.93,178.90,279.95,0.858,5.29,31.48,0.574
801,295.00,319.00,22.81,180.08,351.56,0.873,5.52,33.66,0.497
802,292.00,481.00,22.95,171.22,338.54,0.841,4.67,30.79,0.456
803,110.00,353.00,19.93,176.23,264.76,0.892,5.65,31.02,0.536
804,161.00,426.00,22.59,174.36,323.35,0.920,6.38,34.20,0.612
805,186.00,326.00,22.63,179.73,345.05,0.887,5.99,34.17,0.584
806,109.00,387.00,23.43,179.49,362.41,0.887,5.62,33.83,0.580
807,98.00,367.00,14.88,156.45,138.89,0.885,5.17,24.70,0.536
808,103.00,301.00,17.47,136.14,203.99,0.864,5.80,27.95,0.986
809,168.00,420.00,12.15,115.17,91.15,0.846,5.75,22.83,0.649
810,80.00,434.00,13.60,113.97,108.51,0.813,4.52,22.37,0.361
811,297.00,268.00,15.02,152.12,132.38,0.863,5.08,24.16,0.628
812,13.00,461.00,15.87,148.12,138.89,0.857,6.48,27.16,0.546
813,232.00,258.00,13.60,125.12,104.17,0.781,6.54,24.30,0.688
814,120.00,460.00,14.73,130.05,112.85,0.753,6.59,26.52,0.269
815,142.00,298.00,25.47,101.38,353.73,0.795,6.77,35.91,0.634
816,77.00,421.00,14.17,166.67,125.87,0.868,3.53,21.06,0.183
817,68.00,387.00,15.02,138.41,134.55,0.928,4.71,23.41,0.579
818,142.00,496.00,20.52,162.01,273.44,0.871,6.02,31.80,0.418
819,93.00,422.00,13.99,157.03,121.53,0.838,1.41,16.80,0.202
820,216.00,222.00,14.37,134.72,130.21,0.898,3.44,21.25,0.390
821,272.00,323.00,13.98,159.64,115.02,0.916,6.07,25.43,0.620
822,93.00,324.00,13.51,150.51,110.68,0.881,5.22,23.80,0.649
823,280.00,409.00,14.21,134.26,121.53,0.838,-4.78,4.66,1.000
824,29.00,356.00,13.60,134.68,104.17,0.851,5.20,22.55,0.641
825,37.00,352.00,16.80,145.14,169.27,0.876,5.85,26.72,0.593
826,143.00,453.00,13.34,147.61,102.00,0.812,4.55,22.44,0.366
827,164.00,360.00,15.02,164.93,147.57,0.911,5.83,26.68,0.366
828,96.00,466.00,20.64,157.24,282.12,0.899,5.76,31.38,0.439
829,24.00,396.00,14.06,131.46,119.36,0.873,4.94,23.29,0.473
830,54.00,339.00,19.91,153.81,251.74,0.898,6.52,31.25,0.529
831,301.00,344.00,17.92,167.67,193.14,0.890,5.59,28.34,0.534
