Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity,Ring_Width_μm,Dark_Edge_Diameter_μm,Dark_Ratio
0,235.00,486.00,25.45,132.24,440.54,0.904,1.64,28.05,0.542
1,224.00,424.00,29.37,126.80,572.92,0.865,1.62,31.36,0.582
2,299.00,489.00,41.73,119.94,1117.62,0.819,1.73,44.14,0.538
3,287.00,460.00,26.22,131.52,457.90,0.900,1.47,28.73,0.560
4,44.00,387.00,28.34,123.60,527.34,0.884,2.09,30.85,0.692
5,159.00,408.00,29.38,127.68,577.26,0.905,1.45,31.95,0.604
6,189.00,379.00,24.46,130.05,390.62,0.827,1.51,26.78,0.604
7,148.00,489.00,27.27,129.21,503.47,0.868,1.68,30.05,0.588
8,57.00,472.00,45.59,113.47,1282.55,0.851,2.42,48.05,0.805
9,291.00,473.00,25.13,134.95,423.18,0.869,1.47,28.04,0.511
10,405.00,479.00,42.55,117.73,1187.07,0.817,1.65,45.30,0.637
11,439.00,199.00,27.99,117.21,507.81,0.912,2.18,30.81,0.700
12,124.00,362.00,41.32,114.98,1161.02,0.850,1.95,43.44,0.615
13,417.00,328.00,38.66,121.58,1013.45,0.871,1.65,40.85,0.625
14,51.00,356.00,32.12,118.01,709.64,0.922,1.61,33.73,0.667
15,93.00,398.00,30.56,122.46,629.34,0.869,1.78,33.03,0.724
16,53.00,409.00,23.44,128.24,364.58,0.906,1.56,25.77,0.705
17,151.00,472.00,32.05,126.59,674.91,0.877,1.43,34.20,0.492
18,312.00,341.00,25.17,135.64,423.18,0.925,1.60,27.95,0.562
19,260.00,359.00,27.24,133.10,499.13,0.861,1.71,29.98,0.519
20,175.00,384.00,33.95,121.59,792.10,0.874,1.54,36.38,0.609
21,225.00,455.00,29.83,127.15,625.00,0.909,1.69,32.61,0.586
22,169.00,344.00,29.87,126.39,609.81,0.896,1.81,32.64,0.574
23,68.00,393.00,40.21,112.90,1139.32,0.867,1.90,42.26,0.692
24,148.00,341.00,49.04,112.40,1688.37,0.855,1.39,50.96,0.491
25,211.00,324.00,26.68,131.95,488.28,0.867,1.52,29.56,0.500
26,188.00,343.00,32.94,121.52,776.91,0.878,1.67,35.84,0.719
27,143.00,379.00,29.74,125.80,575.09,0.878,1.45,31.48,0.692
28,104.00,411.00,29.61,126.72,605.47,0.890,1.70,32.54,0.607
29,34.00,359.00,34.57,113.64,822.48,0.879,1.81,36.34,0.636
30,92.00,421.00,29.61,126.29,609.81,0.896,1.29,32.20,0.643
31,126.00,492.00,34.46,121.13,828.99,0.867,1.87,37.29,0.712
32,55.00,375.00,37.82,113.41,1000.43,0.896,2.20,40.07,0.771
33,295.00,440.00,39.69,121.26,1002.60,0.845,1.75,42.42,0.444
34,138.00,413.00,26.89,134.02,475.26,0.879,1.51,29.47,0.500
35,165.00,466.00,27.80,128.54,525.17,0.870,1.74,30.33,0.698
36,365.00,458.00,60.99,113.99,2408.85,0.788,2.06,63.66,0.573
37,366.00,433.00,24.31,133.94,379.77,0.870,1.94,27.16,0.609
38,243.00,320.00,43.94,120.70,1260.85,0.833,0.52,76.06,0.833
39,449.00,468.00,42.79,116.35,1232.64,0.812,1.84,45.51,0.561
40,490.00,327.00,34.96,122.30,835.50,0.893,1.51,37.30,0.545
41,64.00,490.00,30.97,142.78,494.79,0.776,1.34,33.66,0.648
42,445.00,352.00,45.71,121.01,1358.51,0.832,1.79,48.46,0.495
43,397.00,372.00,31.00,125.51,592.45,0.839,1.66,33.66,0.379
44,324.00,354.00,41.04,120.38,1156.68,0.847,1.57,43.37,0.560
45,413.00,457.00,30.23,126.79,603.30,0.864,1.74,33.11,0.574
46,325.00,463.00,40.25,119.52,1041.67,0.830,1.46,41.95,0.592
47,88.00,334.00,32.71,117.80,692.27,0.856,-16.35,0.00,0.000
48,493.00,456.00,29.10,127.77,568.58,0.892,1.66,31.88,0.537
49,407.00,363.00,24.17,135.91,381.94,0.847,1.63,26.84,0.522
50,444.00,373.00,32.69,125.15,707.47,0.897,2.08,35.50,0.583
51,478.00,387.00,32.18,128.57,707.47,0.897,1.46,35.03,0.508
52,375.00,333.00,42.20,118.08,1163.19,0.868,1.11,44.27,0.644
53,433.00,335.00,32.34,125.26,694.44,0.880,1.58,34.92,0.567
54,451.00,333.00,31.67,126.92,640.19,0.861,1.65,34.09,0.526
55,432.00,365.00,27.09,105.88,486.11,0.889,2.69,29.83,0.923
56,160.00,378.00,29.14,121.43,564.24,0.885,1.95,31.36,0.722
57,236.00,499.00,26.40,130.10,468.75,0.857,1.63,28.96,0.615
58,401.00,321.00,27.80,129.92,538.19,0.892,1.42,30.33,0.593
59,136.00,480.00,27.86,126.86,518.66,0.884,1.96,30.37,0.630
60,386.00,389.00,30.13,127.22,614.15,0.870,1.22,32.45,0.431
61,277.00,435.00,28.10,130.61,527.34,0.850,1.63,31.02,0.537
62,303.00,402.00,37.60,121.45,911.46,0.884,1.96,40.32,0.537
63,160.00,392.00,25.25,128.11,421.01,0.892,1.97,27.76,0.646
64,486.00,426.00,25.82,132.71,449.22,0.922,1.73,28.62,0.521
65,115.00,348.00,26.44,126.81,444.88,0.874,1.48,29.10,0.667
66,474.00,124.00,25.43,114.40,410.16,0.880,2.24,28.34,0.717
67,31.00,79.00,51.45,111.19,1892.36,0.902,2.11,54.33,0.740
68,481.00,471.00,42.75,117.75,1230.47,0.847,2.42,45.69,0.537
69,483.00,345.00,35.20,123.39,805.12,0.861,1.73,37.87,0.606
70,233.00,388.00,33.98,124.43,794.27,0.897,1.67,36.49,0.547
71,243.00,430.00,50.03,114.39,1783.85,0.896,1.88,52.43,0.720
72,31.00,441.00,40.24,115.80,1106.77,0.848,1.69,42.64,0.645
73,272.00,348.00,32.61,127.15,742.19,0.909,1.67,35.26,0.590
74,243.00,320.00,42.38,119.21,1208.77,0.863,0.80,43.97,0.871
75,34.00,411.00,49.81,110.67,1655.82,0.844,2.00,52.11,0.670
76,204.00,453.00,35.84,122.74,911.46,0.884,1.82,38.69,0.667
77,166.00,424.00,37.89,120.65,1026.48,0.919,2.04,40.62,0.722
78,185.00,466.00,54.96,113.00,2107.20,0.828,2.12,57.64,0.657
79,226.00,327.00,28.58,130.76,559.90,0.878,1.54,31.25,0.500
80,304.00,462.00,42.38,118.85,1273.87,0.909,1.92,45.12,0.613
81,297.00,383.00,46.54,117.33,1462.67,0.837,1.95,49.24,0.614
82,265.00,330.00,44.72,120.41,1295.57,0.860,2.15,47.63,0.595
83,289.00,417.00,43.01,119.08,1250.00,0.854,1.66,44.99,0.585
84,177.00,361.00,46.12,114.08,1482.20,0.863,1.58,48.15,0.625
85,246.00,451.00,38.40,121.58,1017.80,0.911,1.89,41.15,0.722
86,66.00,436.00,38.42,119.67,983.07,0.870,1.81,40.81,0.586
87,268.00,449.00,32.65,127.59,720.49,0.913,1.76,35.48,0.567
88,250.00,387.00,33.58,125.69,766.06,0.886,1.56,35.75,0.547
89,183.00,421.00,29.26,129.39,588.11,0.912,1.58,31.97,0.589
90,89.00,452.00,44.83,115.02,1388.89,0.822,1.54,47.33,0.667
91,452.00,497.00,31.25,121.68,629.34,0.826,2.00,34.05,0.586
92,65.00,340.00,51.76,111.96,1833.77,0.861,1.73,53.66,0.615
93,219.00,344.00,45.66,116.19,1519.10,0.899,1.59,48.14,0.797
94,224.00,368.00,54.84,112.34,2174.48,0.883,0.46,55.77,0.674
95,183.00,441.00,48.77,115.45,1705.73,0.903,1.95,51.45,0.620
96,244.00,346.00,56.75,113.78,2282.99,0.885,2.07,59.37,0.638
97,303.00,356.00,40.85,119.55,1210.94,0.880,1.81,43.70,0.688
98,36.00,322.00,48.33,108.81,1662.33,0.861,1.80,49.96,0.638
99,213.00,476.00,67.03,110.60,3187.93,0.867,2.14,69.71,0.633
100,246.00,406.00,46.09,115.45,1519.10,0.899,2.29,48.89,0.779
101,64.00,312.00,62.12,108.09,2838.54,0.890,1.90,64.09,0.550
102,276.00,397.00,55.47,112.23,2202.69,0.882,2.07,57.79,0.606
103,283.00,364.00,44.35,116.31,1397.57,0.898,2.04,47.09,0.762
104,145.00,430.00,46.59,116.23,1542.97,0.898,1.76,49.40,0.881
105,141.00,454.00,51.04,115.73,1751.30,0.830,0.84,52.71,0.833
106,13.00,465.00,42.26,111.95,1263.02,0.918,2.01,44.73,0.700
107,204.00,388.00,42.90,117.49,1256.51,0.874,2.04,45.11,0.728
108,247.00,369.00,37.19,123.44,952.69,0.905,1.85,40.09,0.574
109,105.00,467.00,36.92,119.36,952.69,0.853,1.69,39.53,0.611
110,124.00,468.00,38.75,119.06,1061.20,0.912,1.83,41.06,0.704
111,206.00,432.00,46.94,115.87,1497.40,0.783,1.79,49.75,0.531
112,166.00,486.00,51.39,113.32,1855.47,0.843,1.95,53.12,0.598
113,105.00,433.00,37.56,119.20,950.52,0.834,1.87,40.23,0.653
114,225.00,405.00,37.34,122.58,915.80,0.889,1.52,39.71,0.485
115,247.00,474.00,35.60,123.80,876.74,0.888,1.56,38.04,0.582
116,50.00,446.00,36.29,118.82,907.12,0.880,1.80,38.75,0.676
117,193.00,319.00,48.17,115.56,1631.94,0.845,1.89,51.00,0.641
118,312.00,420.00,43.98,116.55,1306.42,0.870,2.17,46.59,0.756
119,301.00,331.00,37.12,124.14,857.20,0.790,2.10,40.05,0.515
120,50.00,425.00,33.19,122.44,766.06,0.916,1.67,36.04,0.581
121,83.00,472.00,61.31,108.39,1751.30,0.775,2.22,63.74,0.853
122,265.00,376.00,40.10,120.14,1119.79,0.868,1.97,42.92,0.627
123,126.00,383.00,42.57,114.71,1254.34,0.827,1.94,44.81,0.622
124,283.00,323.00,30.11,129.14,611.98,0.876,1.47,32.54,0.589
125,288.00,346.00,29.83,127.88,625.00,0.909,1.53,32.61,0.561
126,20.00,338.00,33.33,117.68,770.40,0.891,1.74,35.75,0.629
127,252.00,491.00,33.73,125.73,757.38,0.905,1.95,36.52,0.629
128,84.00,434.00,27.33,130.19,490.45,0.881,1.93,30.20,0.620
129,314.00,478.00,34.12,124.63,785.59,0.917,1.61,36.49,0.574
130,126.00,425.00,36.10,122.31,865.89,0.858,1.66,38.75,0.588
131,154.00,319.00,41.14,119.81,1158.85,0.923,1.77,43.86,0.566
132,262.00,419.00,35.67,121.99,833.33,0.844,1.76,38.31,0.463
133,172.00,327.00,36.49,122.32,924.48,0.870,1.51,39.21,0.500
134,201.00,368.00,38.95,118.47,1061.20,0.887,1.45,40.85,0.676
135,260.00,463.00,31.02,129.40,661.89,0.891,1.67,33.95,0.603
136,36.00,461.00,43.80,112.29,1299.91,0.894,1.88,45.70,0.650
137,190.00,404.00,40.40,118.12,1156.68,0.904,2.12,42.99,0.697
138,108.00,450.00,29.83,127.65,603.30,0.911,1.38,32.05,0.536
139,144.00,397.00,42.37,116.85,1269.53,0.906,1.29,44.95,0.875
140,123.00,404.00,40.04,117.98,1108.94,0.901,1.97,42.87,0.711
141,123.00,443.00,34.28,123.84,783.42,0.865,1.62,36.45,0.556
142,419.00,368.00,23.75,134.64,366.75,0.840,1.62,26.68,0.478
143,67.00,414.00,35.07,118.96,837.67,0.876,2.16,37.27,0.646
144,69.00,455.00,37.35,120.75,885.42,0.859,1.56,39.70,0.515
145,21.00,393.00,39.21,113.77,1015.62,0.856,2.18,41.47,0.800
146,162.00,444.00,39.39,119.36,1080.73,0.910,1.38,41.67,0.597
147,225.00,440.00,30.05,127.82,622.83,0.882,1.31,32.13,0.534
148,172.00,400.00,29.08,130.08,581.60,0.912,1.32,31.58,0.500
149,203.00,335.00,27.50,132.59,525.17,0.906,1.52,30.33,0.520
150,371.00,262.00,35.61,122.44,792.10,0.820,1.36,37.71,0.500
151,327.00,308.00,31.41,126.44,659.72,0.879,1.68,34.04,0.559
152,323.00,249.00,25.69,135.27,425.35,0.862,1.64,28.12,0.520
153,350.00,197.00,31.57,127.97,679.25,0.882,1.63,34.34,0.517
154,475.00,222.00,37.13,122.60,935.33,0.899,1.74,39.87,0.643
155,339.00,149.00,33.19,126.52,759.55,0.887,1.75,36.02,0.629
156,336.00,241.00,29.83,129.26,607.64,0.883,1.48,32.34,0.534
157,487.00,97.00,46.82,119.39,1384.55,0.890,1.22,48.56,0.571
158,361.00,77.00,40.09,119.61,1091.58,0.877,1.92,43.01,0.716
159,463.00,206.00,39.11,121.88,1026.48,0.893,1.46,41.66,0.689
160,418.00,294.00,34.90,124.80,800.78,0.884,1.05,36.99,0.453
161,369.00,311.00,37.27,121.39,920.14,0.893,1.83,39.78,0.529
162,477.00,299.00,38.28,122.41,996.09,0.918,2.01,41.12,0.614
163,440.00,60.00,43.32,114.95,1308.59,0.900,1.95,46.03,0.688
164,389.00,269.00,31.01,126.66,611.98,0.845,1.68,33.70,0.400
165,329.00,227.00,25.73,134.25,449.22,0.922,1.24,27.95,0.521
166,373.00,245.00,27.95,131.25,533.85,0.921,1.68,30.76,0.500
167,323.00,284.00,30.33,128.21,614.15,0.903,1.82,33.19,0.554
168,481.00,201.00,32.94,113.00,798.61,0.902,1.91,35.84,0.828
169,451.00,84.00,47.82,122.63,1438.80,0.829,1.43,50.27,0.476
170,389.00,310.00,34.36,123.85,763.89,0.835,1.41,36.80,0.530
171,488.00,165.00,31.12,118.77,607.64,0.870,1.62,33.93,0.661
172,418.00,70.00,53.47,116.62,1924.91,0.877,2.14,56.39,0.606
173,429.00,167.00,26.44,134.66,466.58,0.917,1.32,29.08,0.520
174,460.00,288.00,39.42,122.17,1067.71,0.899,1.55,42.26,0.514
175,398.00,111.00,34.02,123.09,811.63,0.917,1.72,36.77,0.641
176,467.00,104.00,43.56,120.69,1267.36,0.865,1.79,46.20,0.598
177,457.00,228.00,38.58,123.24,1024.31,0.898,1.56,41.42,0.556
178,365.00,281.00,40.63,119.93,1063.37,0.794,1.73,43.50,0.571
179,322.00,146.00,34.63,126.97,818.14,0.903,1.60,37.34,0.532
180,358.00,106.00,40.69,121.22,1043.84,0.816,1.91,43.49,0.553
181,368.00,232.00,24.41,132.85,401.48,0.919,1.65,27.11,0.587
182,378.00,120.00,54.66,115.57,1896.70,0.802,2.32,57.34,0.646
183,438.00,19.00,43.47,118.65,1278.21,0.857,1.94,46.26,0.671
184,479.00,279.00,41.82,120.71,1200.09,0.903,1.15,44.04,0.526
185,344.00,228.00,30.10,130.15,620.66,0.889,1.31,32.68,0.500
186,470.00,259.00,47.00,119.14,1464.84,0.882,1.96,49.77,0.557
187,356.00,55.00,32.90,127.06,724.83,0.919,1.45,35.45,0.433
188,342.00,182.00,31.36,128.92,659.72,0.911,1.57,33.83,0.552
189,445.00,173.00,37.56,123.53,937.50,0.883,1.45,40.45,0.514
190,425.00,51.00,26.88,126.87,499.13,0.912,1.41,29.27,0.549
191,414.00,109.00,27.66,121.11,520.83,0.898,1.69,30.51,0.615
192,366.00,391.00,41.01,119.27,1171.88,0.875,1.49,43.40,0.645
193,461.00,304.00,23.29,131.92,368.92,0.916,1.69,26.10,0.636
194,502.00,136.00,30.05,117.43,577.26,0.905,2.29,32.94,0.667
195,433.00,305.00,28.95,132.10,549.05,0.885,1.56,31.80,0.519
196,428.00,94.00,52.58,116.33,1877.17,0.863,2.00,55.47,0.612
197,460.00,122.00,31.00,119.01,622.83,0.882,1.69,33.71,0.621
198,448.00,300.00,26.86,136.09,468.75,0.894,1.45,29.76,0.520
199,477.00,145.00,38.35,125.45,948.35,0.874,1.79,41.13,0.557
200,412.00,223.00,25.17,131.81,438.37,0.929,1.54,27.56,0.583
201,458.00,244.00,27.36,110.15,481.77,0.918,2.31,30.13,0.760
202,488.00,128.00,31.01,123.38,629.34,0.901,1.88,33.95,0.536
203,353.00,405.00,34.93,123.84,846.35,0.885,1.67,37.70,0.585
204,491.00,310.00,31.15,124.67,666.23,0.910,1.25,33.32,0.483
205,437.00,40.00,39.61,114.30,1037.33,0.850,1.52,42.10,0.581
206,414.00,123.00,24.82,117.51,407.99,0.904,1.95,27.66,0.652
207,396.00,220.00,41.42,119.01,1063.37,0.773,2.03,43.59,0.500
208,384.00,166.00,27.18,131.16,488.28,0.904,1.65,30.05,0.520
209,380.00,424.00,43.38,118.35,1267.36,0.888,1.97,46.16,0.613
210,325.00,87.00,35.45,123.72,831.16,0.889,1.07,37.56,0.545
211,456.00,141.00,47.00,120.36,1484.38,0.879,1.76,49.73,0.609
212,430.00,461.00,36.38,120.34,915.80,0.889,2.05,39.03,0.676
213,289.00,117.00,27.70,129.94,518.66,0.884,1.34,30.37,0.574
214,472.00,239.00,31.36,118.58,661.89,0.891,1.93,34.20,0.707
215,419.00,310.00,30.33,126.29,614.15,0.870,1.45,32.94,0.569
216,459.00,45.00,48.24,117.40,1627.60,0.882,1.37,50.78,0.678
217,378.00,46.00,33.60,127.75,759.55,0.887,1.17,35.93,0.500
218,435.00,127.00,56.67,116.35,1892.36,0.784,1.60,58.59,0.426
219,400.00,300.00,25.17,130.29,434.03,0.919,1.73,27.95,0.553
220,334.00,295.00,26.10,132.56,451.39,0.898,1.58,28.94,0.521
221,351.00,433.00,32.94,124.29,763.89,0.892,1.46,35.62,0.548
222,472.00,85.00,35.48,101.01,776.91,0.838,2.05,37.10,0.780
223,372.00,91.00,28.94,128.97,551.22,0.899,1.43,31.80,0.500
224,493.00,33.00,23.75,118.54,362.41,0.870,2.14,26.68,0.727
225,315.00,372.00,37.16,121.69,941.84,0.887,1.67,39.95,0.471
226,484.00,50.00,53.44,120.01,1892.36,0.865,1.73,56.10,0.530
227,447.00,390.00,31.51,126.03,681.42,0.907,1.60,34.02,0.483
228,482.00,442.00,39.60,118.04,1111.11,0.885,2.08,42.29,0.693
229,401.00,432.00,45.55,115.99,1493.06,0.884,1.69,47.94,0.686
230,379.00,405.00,33.03,125.79,753.04,0.900,1.62,35.72,0.590
231,465.00,454.00,42.53,117.45,1232.64,0.864,1.38,44.66,0.551
232,357.00,338.00,32.88,124.95,746.53,0.843,1.72,35.59,0.603
233,464.00,431.00,47.99,115.79,1590.71,0.856,1.87,50.58,0.633
234,423.00,441.00,39.75,119.38,1098.09,0.875,1.90,42.50,0.553
235,144.00,397.00,43.56,119.30,1338.98,0.898,-8.62,54.69,0.862
236,378.00,373.00,42.90,119.31,1254.34,0.857,1.80,45.74,0.580
237,357.00,373.00,33.86,123.27,781.25,0.882,1.80,36.61,0.656
238,464.00,343.00,33.53,125.03,770.40,0.921,1.68,36.31,0.597
239,399.00,450.00,28.47,128.67,538.19,0.877,1.71,31.38,0.558
240,313.00,211.00,49.58,116.47,1770.83,0.889,1.32,52.04,0.755
241,348.00,165.00,40.41,121.34,1141.49,0.875,1.93,43.32,0.566
242,368.00,162.00,37.10,124.61,930.99,0.884,2.02,40.01,0.603
243,315.00,68.00,47.87,116.98,1640.62,0.918,1.95,50.48,0.708
244,405.00,204.00,34.10,123.84,828.99,0.907,1.46,36.72,0.652
245,359.00,141.00,53.23,115.31,1950.95,0.861,2.22,55.68,0.703
246,330.00,111.00,47.06,118.05,1499.57,0.845,1.80,49.82,0.586
247,384.00,444.00,35.88,123.86,881.08,0.893,1.34,38.57,0.515
248,320.00,392.00,45.11,115.79,1421.44,0.898,2.05,47.24,0.723
249,388.00,461.00,29.99,128.14,611.98,0.890,1.65,32.68,0.534
250,446.00,316.00,35.57,123.11,839.84,0.859,1.92,38.49,0.591
251,344.00,352.00,36.49,122.67,900.61,0.893,1.82,39.32,0.636
252,475.00,412.00,41.82,119.47,1165.36,0.854,1.58,44.30,0.577
253,337.00,399.00,27.57,129.18,523.00,0.892,1.41,30.24,0.574
254,417.00,25.00,41.69,119.70,1217.45,0.892,1.53,44.05,0.627
255,366.00,413.00,26.34,131.72,460.07,0.916,1.44,28.98,0.467
256,343.00,465.00,32.60,126.25,687.93,0.851,1.48,34.76,0.517
257,337.00,445.00,38.34,121.26,1022.14,0.915,1.45,41.04,0.571
258,392.00,351.00,57.92,115.55,2061.63,0.793,1.63,60.30,0.553
259,224.00,368.00,56.43,114.30,2241.75,0.881,-2.94,95.86,0.711
260,335.00,419.00,51.94,114.38,1831.60,0.855,1.70,53.67,0.621
261,385.00,147.00,51.45,119.52,1467.01,0.784,2.25,54.33,0.511
262,469.00,187.00,38.75,125.24,1002.60,0.905,1.99,41.67,0.691
263,320.00,128.00,32.94,127.24,787.76,0.911,1.45,35.84,0.562
264,451.00,270.00,39.36,120.52,1063.37,0.896,1.59,41.67,0.648
265,383.00,233.00,29.61,129.03,596.79,0.877,1.48,31.95,0.527
266,390.00,60.00,32.71,125.38,740.02,0.885,1.46,35.49,0.581
267,383.00,186.00,34.97,125.94,789.93,0.892,1.99,37.83,0.531
268,459.00,12.00,41.73,122.14,1182.73,0.890,1.59,44.64,0.618
269,427.00,185.00,46.54,118.08,1410.59,0.808,2.25,49.44,0.590
270,338.00,130.00,37.56,122.52,998.26,0.876,1.88,40.45,0.653
271,422.00,256.00,32.54,125.13,733.51,0.886,1.76,35.48,0.650
272,355.00,299.00,41.38,119.94,1124.13,0.885,1.89,44.23,0.818
273,387.00,203.00,32.94,124.47,776.91,0.878,1.79,35.84,0.672
274,366.00,22.00,30.33,128.99,638.02,0.913,1.52,33.19,0.571
275,465.00,164.00,51.51,116.42,1807.73,0.867,1.63,54.07,0.456
276,413.00,240.00,42.64,118.84,1213.11,0.866,1.58,45.29,0.538
277,432.00,272.00,37.10,122.46,913.63,0.868,1.92,39.68,0.574
278,336.00,43.00,62.00,112.79,2569.44,0.806,2.50,64.79,0.692
279,422.00,8.00,28.40,131.04,527.34,0.884,0.83,30.06,0.385
280,406.00,50.00,39.33,123.69,1080.73,0.895,1.60,41.96,0.592
281,329.00,22.00,29.10,132.15,568.58,0.892,1.70,31.87,0.566
282,356.00,214.00,38.38,120.33,961.37,0.826,1.63,40.83,0.528
283,477.00,25.00,52.71,112.17,1657.99,0.870,2.08,55.50,0.656
284,340.00,68.00,42.42,119.39,1247.83,0.890,1.55,44.76,0.603
285,348.00,19.00,42.28,119.28,1234.81,0.904,1.72,44.16,0.564
286,325.00,192.00,43.60,119.11,1308.59,0.878,1.75,46.32,0.691
287,355.00,243.00,45.29,117.38,1360.68,0.860,1.99,47.82,0.659
288,316.00,31.00,32.44,128.55,746.53,0.884,1.44,35.05,0.524
289,373.00,62.00,32.77,124.89,742.19,0.909,1.81,35.53,0.677
290,411.00,171.00,39.82,122.74,1032.99,0.870,1.65,42.68,0.521
291,336.00,211.00,42.35,119.85,1278.21,0.912,1.69,44.97,0.600
292,385.00,100.00,31.29,125.95,670.57,0.902,1.70,34.20,0.684
293,360.00,38.00,34.46,125.86,824.65,0.862,1.41,37.29,0.561
294,352.00,266.00,34.36,124.61,779.08,0.872,1.54,36.92,0.606
295,435.00,233.00,51.77,115.35,1892.36,0.865,1.97,54.30,0.600
296,369.00,199.00,37.82,123.85,1004.77,0.899,1.83,40.57,0.597
297,424.00,211.00,46.30,116.69,1477.86,0.860,2.11,49.19,0.667
298,440.00,255.00,35.60,124.76,859.38,0.898,1.78,38.47,0.554
299,325.00,167.00,54.05,113.93,2022.57,0.855,1.88,56.07,0.696
300,375.00,217.00,38.28,122.10,1009.11,0.903,1.57,40.50,0.648
301,390.00,287.00,41.51,118.44,1197.92,0.894,1.23,43.97,0.917
302,359.00,181.00,37.75,122.34,948.35,0.874,2.09,40.62,0.614
303,401.00,187.00,33.86,125.64,779.08,0.901,1.89,36.55,0.625
304,297.00,224.00,30.70,126.14,664.06,0.884,1.23,32.94,0.579
305,12.00,114.00,27.76,125.96,503.47,0.905,1.76,30.61,0.580
306,252.00,85.00,25.77,133.66,455.73,0.869,1.39,28.54,0.600
307,267.00,89.00,27.95,132.04,533.85,0.921,1.74,30.76,0.577
308,149.00,250.00,39.16,120.61,1024.31,0.873,1.47,41.32,0.581
309,249.00,71.00,28.53,132.42,559.90,0.878,1.49,31.33,0.556
310,80.00,114.00,27.43,131.92,494.79,0.889,1.31,30.05,0.560
311,195.00,241.00,43.75,116.48,1317.27,0.884,1.39,45.78,0.622
312,46.00,159.00,37.83,119.07,989.58,0.893,1.68,40.65,0.629
313,74.00,68.00,37.76,121.17,989.58,0.868,1.50,40.65,0.556
314,227.00,200.00,42.26,119.18,1236.98,0.889,1.72,45.10,0.551
315,224.00,259.00,30.99,126.25,651.04,0.899,1.22,32.94,0.552
316,108.00,115.00,36.92,120.98,954.86,0.873,1.67,39.53,0.625
317,248.00,14.00,35.84,124.79,848.52,0.868,1.59,38.75,0.500
318,183.00,283.00,35.42,124.01,855.03,0.894,1.83,38.25,0.591
319,199.00,65.00,30.79,130.12,627.17,0.922,1.71,33.61,0.536
320,160.00,290.00,35.10,123.42,881.08,0.893,1.52,37.83,0.588
321,170.00,202.00,37.83,122.31,978.73,0.841,1.50,40.28,0.514
322,60.00,29.00,37.78,119.41,980.90,0.836,1.83,40.58,0.608
323,267.00,148.00,49.44,115.52,1681.86,0.858,1.48,51.45,0.630
324,125.00,155.00,31.02,127.74,631.51,0.881,1.84,33.95,0.464
325,161.00,148.00,40.78,120.84,1124.13,0.808,1.51,43.39,0.487
326,217.00,276.00,42.28,118.75,1252.17,0.917,1.56,45.10,0.667
327,40.00,17.00,37.29,120.97,972.22,0.915,1.69,40.07,0.514
328,233.00,83.00,27.50,130.94,514.32,0.913,1.55,30.33,0.538
329,43.00,139.00,37.29,119.51,946.18,0.891,1.59,40.08,0.529
330,87.00,206.00,57.21,111.81,2222.22,0.773,1.38,58.82,0.535
331,51.00,44.00,30.37,124.36,627.17,0.922,1.79,33.21,0.589
332,182.00,67.00,37.47,121.67,1002.60,0.879,1.56,40.37,0.681
333,87.00,142.00,41.36,119.93,1000.43,0.782,1.43,44.22,0.474
334,139.00,189.00,50.96,113.91,1720.92,0.753,1.60,53.01,0.520
335,188.00,22.00,39.21,121.05,1035.16,0.809,1.57,41.90,0.461
336,106.00,93.00,38.75,119.11,1019.97,0.859,1.58,41.48,0.556
337,138.00,168.00,36.38,123.46,902.78,0.944,1.84,39.14,0.576
338,14.00,230.00,44.73,112.10,1401.91,0.901,1.76,46.94,0.667
339,177.00,232.00,35.67,124.32,850.69,0.918,1.72,38.37,0.531
340,22.00,146.00,49.83,109.87,1675.35,0.860,1.81,51.25,0.667
341,307.00,193.00,28.56,129.61,553.39,0.892,1.47,31.29,0.593
342,71.00,156.00,36.67,122.56,852.86,0.872,1.68,39.31,0.455
343,26.00,247.00,38.58,115.52,1048.18,0.901,1.89,41.33,0.736
344,291.00,28.00,30.33,128.81,629.34,0.869,1.46,32.94,0.552
345,295.00,239.00,25.51,133.13,429.69,0.910,1.73,28.05,0.562
346,76.00,174.00,26.88,131.41,492.62,0.875,1.43,29.74,0.481
347,189.00,216.00,45.30,115.52,1421.44,0.898,2.31,47.63,0.726
348,33.00,60.00,27.56,127.24,518.66,0.921,1.51,30.13,0.615
349,307.00,138.00,29.38,131.12,594.62,0.897,1.55,32.13,0.554
350,202.00,263.00,35.84,121.01,842.01,0.853,2.39,38.52,0.603
351,275.00,105.00,40.08,121.58,1048.18,0.842,1.77,42.97,0.541
352,101.00,149.00,24.39,134.24,394.97,0.935,1.63,27.08,0.609
353,312.00,271.00,28.49,130.57,553.39,0.892,1.40,31.29,0.519
354,243.00,302.00,30.11,129.59,605.47,0.890,1.36,32.82,0.667
355,145.00,89.00,28.58,130.12,575.09,0.892,1.44,31.32,0.571
356,285.00,91.00,24.59,134.29,421.01,0.892,1.44,27.33,0.574
357,214.00,229.00,35.88,123.41,887.59,0.908,1.58,38.43,0.561
358,297.00,300.00,40.07,122.85,1004.77,0.899,1.79,42.90,0.529
359,50.00,64.00,42.36,115.79,1204.43,0.838,1.77,44.76,0.573
360,155.00,165.00,29.24,129.28,598.96,0.904,1.50,32.05,0.509
361,9.00,131.00,33.39,119.77,770.40,0.891,1.60,35.88,0.525
