Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity,Ring_Width_μm,Dark_Edge_Diameter_μm,Dark_Ratio
533,70.00,26.00,23.29,137.14,364.58,0.906,5.28,33.44,0.389
534,50.00,151.00,31.73,123.50,685.76,0.913,5.94,42.25,0.376
535,45.00,179.00,26.44,132.06,464.41,0.924,5.76,37.56,0.473
536,277.00,207.00,40.76,123.96,1117.62,0.873,5.03,49.45,0.366
537,300.00,295.00,26.66,118.19,481.77,0.881,5.71,36.54,0.425
538,266.00,226.00,27.95,123.17,538.19,0.928,4.99,37.09,0.370
539,86.00,121.00,24.78,130.32,407.99,0.904,4.85,32.18,0.371
540,131.00,17.00,24.73,136.47,403.65,0.895,5.60,35.52,0.416
541,225.00,9.00,31.05,128.39,638.02,0.850,5.55,41.20,0.374
542,285.00,229.00,46.13,123.41,1447.48,0.863,5.81,56.63,0.345
543,122.00,186.00,29.83,129.12,572.92,0.913,5.65,40.48,0.392
544,54.00,127.00,41.16,118.79,1104.60,0.809,4.73,49.30,0.293
545,40.00,164.00,27.26,129.42,505.64,0.898,5.51,38.26,0.443
546,313.00,156.00,28.98,134.43,549.05,0.921,4.92,38.69,0.387
547,167.00,203.00,23.75,137.35,375.43,0.860,5.49,34.02,0.417
548,21.00,97.00,51.35,112.60,1788.19,0.834,5.96,61.94,0.372
549,59.00,184.00,24.91,134.05,412.33,0.873,5.57,35.64,0.436
550,251.00,216.00,32.15,122.70,716.15,0.877,4.70,40.46,0.335
551,316.00,114.00,24.59,138.20,416.67,0.883,5.33,34.98,0.421
552,299.00,41.00,26.12,133.86,460.07,0.877,5.25,35.94,0.394
553,109.00,71.00,42.22,120.60,1158.85,0.812,5.30,52.38,0.385
554,299.00,280.00,28.80,123.84,546.88,0.892,6.15,39.80,0.451
555,168.00,24.00,49.77,119.25,1657.99,0.832,4.78,97.97,0.652
556,193.00,186.00,33.14,126.94,718.32,0.888,5.84,43.95,0.366
557,296.00,196.00,49.20,121.45,1512.59,0.771,5.46,59.07,0.348
558,378.00,62.00,16.80,138.63,171.44,0.869,6.43,28.03,0.529
559,495.00,207.00,8.59,119.31,43.40,0.925,5.10,16.80,0.250
560,471.00,66.00,13.98,129.78,115.02,0.916,4.90,21.94,0.563
561,436.00,296.00,11.44,125.92,78.12,0.832,4.84,20.90,0.655
562,458.00,296.00,13.18,120.03,121.53,0.943,5.38,21.29,0.378
563,397.00,400.00,21.45,140.77,312.50,0.923,4.75,30.10,0.451
564,401.00,343.00,17.80,119.37,208.33,0.941,4.50,25.60,0.377
565,301.00,338.00,17.92,145.35,186.63,0.901,5.35,26.56,0.413
566,387.00,431.00,13.60,153.33,112.85,0.846,5.92,24.00,0.457
567,393.00,215.00,17.16,114.48,182.29,0.824,6.37,27.11,0.426
568,431.00,189.00,9.03,120.88,47.74,0.887,4.10,16.80,0.372
569,309.00,189.00,16.87,100.06,167.10,0.847,6.00,25.78,0.550
570,431.00,210.00,10.42,135.65,52.08,0.769,5.54,19.67,0.600
571,207.00,272.00,6.59,135.67,19.53,0.832,-0.35,5.89,0.075
572,452.00,291.00,15.14,121.95,128.04,0.835,4.12,22.23,0.386
573,506.00,188.00,11.22,118.72,73.78,0.871,6.55,22.15,0.365
574,442.00,71.00,18.11,127.84,193.14,0.834,6.64,29.61,0.595
575,388.00,39.00,6.59,132.08,30.38,0.943,-3.29,0.00,0.000
576,218.00,372.00,13.68,121.29,110.68,0.809,5.41,22.70,0.538
577,331.00,151.00,45.23,117.12,1440.97,0.895,4.49,79.88,0.490
578,168.00,10.00,12.15,140.52,95.49,0.887,4.81,21.77,0.512
579,291.00,314.00,9.60,111.28,47.74,0.840,5.41,19.65,0.537
580,258.00,388.00,10.62,122.05,52.08,0.809,3.54,17.71,0.558
581,430.00,278.00,9.32,127.50,56.42,0.876,6.66,20.83,0.651
582,443.00,430.00,16.27,120.40,106.34,0.751,5.88,28.03,0.482
583,368.00,299.00,17.80,129.90,203.99,0.922,5.62,28.45,0.509
584,343.00,423.00,17.86,142.03,203.99,0.864,4.85,27.02,0.491
585,323.00,473.00,12.59,116.86,84.64,0.841,5.25,21.24,0.561
586,504.00,325.00,14.27,129.03,117.19,0.809,5.83,24.54,0.418
587,443.00,320.00,18.32,142.67,195.31,0.806,6.39,29.61,0.461
588,455.00,443.00,17.71,150.17,171.44,0.845,6.33,29.46,0.514
589,484.00,429.00,9.32,146.53,45.57,0.880,5.17,19.65,0.515
590,257.00,280.00,5.89,132.50,15.19,0.800,-0.62,4.66,1.000
591,323.00,472.00,10.74,132.55,60.76,0.800,4.20,19.15,0.484
592,453.00,179.00,43.11,117.84,1254.34,0.879,4.76,81.99,0.490
593,106.00,151.00,17.92,144.24,195.31,0.859,4.92,26.72,0.427
594,123.00,433.00,59.89,114.43,2146.27,0.799,2.73,113.73,0.402
595,396.00,430.00,16.36,149.66,167.10,0.847,5.89,28.03,0.529
596,364.00,449.00,21.45,140.66,312.50,0.923,5.07,31.03,0.449
597,239.00,193.00,19.21,146.40,201.82,0.848,5.26,29.73,0.759
598,452.00,370.00,21.58,139.79,308.16,0.864,5.81,32.54,0.426
599,348.00,384.00,19.26,112.83,214.84,0.849,5.79,28.38,0.414
600,480.00,364.00,22.18,140.27,314.67,0.851,5.61,32.68,0.401
601,425.00,361.00,17.92,149.54,193.14,0.890,6.37,29.61,0.470
