Mask_ID,Center_X,Center_Y,Diameter,Mean_Intensity,Area,Circularity
535,239.00,491.00,19.49,107.95,260.50,0.894
536,310.00,350.00,20.89,108.43,303.50,0.884
537,276.00,330.00,22.14,108.47,326.00,0.910
538,97.00,355.00,24.84,106.11,384.50,0.832
539,226.00,381.00,19.36,106.75,264.50,0.897
540,188.00,444.00,18.87,109.45,235.00,0.859
541,276.00,192.00,16.12,98.19,153.50,0.824
542,153.00,322.00,26.25,107.05,469.00,0.860
543,129.00,393.00,17.25,111.53,191.00,0.867
544,192.00,478.00,20.25,109.40,273.00,0.861
545,258.00,400.00,20.31,110.19,271.50,0.863
546,204.00,393.00,23.77,107.65,368.00,0.827
547,65.00,465.00,20.55,104.85,297.00,0.880
548,36.00,376.00,27.99,102.17,571.50,0.906
549,61.00,416.00,21.92,103.47,346.00,0.889
550,109.00,332.00,22.28,106.55,356.00,0.885
551,23.00,400.00,24.55,101.92,440.50,0.887
552,132.00,495.00,28.20,105.89,573.50,0.893
553,84.00,419.00,22.08,105.18,339.00,0.892
554,309.00,432.00,23.15,107.14,367.50,0.878
555,46.00,399.00,20.26,104.21,284.00,0.864
556,41.00,330.00,20.82,104.87,304.50,0.865
557,150.00,391.00,22.51,107.86,360.00,0.874
558,61.00,370.00,22.14,105.42,332.50,0.890
559,84.00,327.00,26.57,104.64,507.50,0.882
560,90.00,398.00,22.58,106.61,338.00,0.868
561,30.00,447.00,20.13,103.23,285.50,0.884
562,25.00,427.00,18.88,102.73,249.00,0.895
563,138.00,412.00,23.02,108.15,378.50,0.884
564,123.00,353.00,25.30,107.72,462.00,0.916
565,111.00,379.00,28.88,106.57,593.00,0.895
566,77.00,439.00,20.64,106.09,286.00,0.893
567,137.00,176.00,20.25,108.70,278.50,0.885
568,243.00,357.00,23.68,106.88,387.50,0.897
569,156.00,497.00,18.97,108.72,249.00,0.885
570,206.00,458.00,27.24,107.49,489.50,0.861
571,124.00,433.00,27.44,106.84,523.50,0.853
572,307.00,217.00,23.30,116.43,353.00,0.857
573,176.00,462.00,23.16,106.73,378.00,0.897
574,46.00,435.00,18.34,104.01,232.00,0.858
575,172.00,422.00,20.68,107.60,298.00,0.883
576,67.00,396.00,20.08,102.79,279.00,0.858
577,133.00,332.00,21.47,110.16,297.50,0.888
578,175.00,334.00,22.10,107.53,319.00,0.860
579,168.00,382.00,16.81,109.69,191.00,0.907
580,113.00,408.00,26.95,107.03,507.00,0.877
581,297.00,194.00,23.73,111.34,350.50,0.837
582,17.00,361.00,17.57,102.94,213.00,0.870
583,19.00,336.00,20.58,101.66,293.00,0.868
584,301.00,295.00,15.62,94.06,151.00,0.860
585,132.00,18.00,13.42,115.28,96.50,0.775
586,174.00,354.00,19.15,109.56,241.00,0.843
587,285.00,228.00,23.25,113.11,340.50,0.813
588,266.00,225.00,17.00,98.64,175.50,0.841
589,177.00,124.00,24.20,107.45,410.00,0.893
590,286.00,259.00,19.04,113.32,225.00,0.846
591,186.00,382.00,18.60,107.79,238.00,0.870
592,299.00,281.00,15.81,104.65,162.50,0.885
593,305.00,264.00,20.62,109.72,274.50,0.873
594,247.00,333.00,21.40,109.00,304.00,0.892
595,220.00,283.00,13.94,113.84,117.00,0.828
596,293.00,466.00,21.06,108.03,317.50,0.901
597,103.00,43.00,15.11,109.11,144.00,0.850
598,25.00,317.00,18.76,104.99,240.00,0.888
599,293.00,355.00,15.35,111.79,150.50,0.879
600,303.00,370.00,20.42,110.10,287.00,0.851
601,243.00,432.00,17.09,111.19,192.00,0.844
602,84.00,375.00,23.99,106.74,398.00,0.849
603,261.00,448.00,18.60,110.68,229.50,0.881
604,68.00,204.00,11.47,112.98,84.50,0.880
605,183.00,205.00,19.73,109.32,246.50,0.792
606,224.00,327.00,25.94,108.20,456.00,0.843
607,29.00,80.00,12.53,109.52,94.00,0.904
608,233.00,464.00,22.57,109.04,328.00,0.815
609,217.00,348.00,18.71,110.83,232.50,0.878
610,251.00,216.00,17.20,106.40,200.50,0.863
611,46.00,57.00,15.04,109.47,148.00,0.855
612,170.00,400.00,20.34,107.40,272.50,0.900
613,300.00,244.00,20.18,110.48,236.00,0.816
614,282.00,177.00,20.28,113.14,249.00,0.807
615,284.00,379.00,19.47,112.33,242.50,0.855
616,133.00,211.00,13.05,112.64,102.50,0.823
617,106.00,151.00,10.30,111.88,62.00,0.838
618,326.00,100.00,23.11,109.51,351.50,0.821
619,328.00,353.00,11.06,116.88,80.00,0.822
620,184.00,412.00,11.40,112.04,80.50,0.856
621,285.00,454.00,9.85,115.19,60.50,0.921
622,187.00,491.00,11.21,117.95,77.50,0.865
623,163.00,364.00,10.46,118.46,66.00,0.865
624,169.00,312.00,10.01,116.76,62.00,0.858
625,104.00,433.00,9.25,107.25,54.50,0.880
626,386.00,469.00,10.30,115.14,66.50,0.885
627,387.00,430.00,7.42,115.62,31.50,0.825
628,466.00,257.00,12.08,117.27,77.50,0.808
629,496.00,489.00,15.38,152.31,131.50,0.857
630,442.00,321.00,10.08,121.89,51.00,0.771
631,444.00,431.00,9.22,128.43,42.00,0.781
632,377.00,336.00,11.70,100.47,66.00,0.803
633,301.00,338.00,8.71,119.93,42.00,0.824
634,394.00,215.00,9.43,91.85,47.50,0.767
635,452.00,291.00,8.94,88.87,42.00,0.880
636,456.00,444.00,9.46,119.06,52.00,0.876
637,379.00,368.00,12.21,85.86,55.00,0.761
638,348.00,384.00,9.79,95.51,62.00,0.858
639,188.00,355.00,11.10,112.24,77.00,0.830
640,282.00,348.00,9.72,112.24,58.00,0.848
641,425.00,361.00,10.30,112.86,65.50,0.872
642,313.00,399.00,10.61,114.26,75.00,0.867
643,345.00,115.00,24.90,109.63,420.00,0.869
644,401.00,330.00,9.88,86.13,57.00,0.834
645,397.00,401.00,10.76,119.98,72.00,0.876
646,385.00,488.00,15.23,152.43,134.00,0.864
647,397.00,431.00,9.83,121.30,50.00,0.793
648,186.00,64.00,21.66,108.57,330.00,0.868
649,172.00,369.00,10.65,113.13,71.50,0.839
650,502.00,353.00,10.14,116.77,58.50,0.822
651,401.00,342.00,10.30,88.04,57.00,0.834
652,387.00,460.00,9.43,119.67,47.50,0.815
653,358.00,473.00,9.22,116.41,47.50,0.815
654,205.00,138.00,10.30,114.64,68.00,0.871
655,442.00,71.00,8.80,113.14,44.50,0.834
656,397.00,114.00,10.04,117.11,61.50,0.864
657,400.00,227.00,20.77,115.97,261.50,0.810
658,320.00,265.00,11.15,111.63,77.50,0.909
659,366.00,115.00,10.00,115.55,52.50,0.827
660,113.00,36.00,7.62,121.30,33.50,0.878
661,67.00,193.00,10.36,112.23,68.00,0.871
662,387.00,234.00,10.45,86.56,63.00,0.871
663,450.00,68.00,8.54,118.44,41.00,0.884
664,368.00,299.00,10.62,93.18,72.00,0.876
665,420.00,162.00,11.40,117.04,76.50,0.760
666,475.00,253.00,11.21,83.85,69.00,0.839
667,442.00,263.00,10.82,117.52,68.00,0.871
668,364.00,291.00,8.94,87.32,44.50,0.834
669,449.00,259.00,8.72,89.50,42.00,0.880
670,225.00,66.00,19.21,110.73,237.00,0.842
671,59.00,283.00,10.53,106.27,76.00,0.879
672,373.00,196.00,11.18,87.16,68.50,0.864
673,122.00,80.00,10.82,113.58,72.50,0.895
674,459.00,88.00,10.82,114.18,73.50,0.908
675,296.00,307.00,10.98,113.57,80.00,0.862
676,132.00,119.00,11.34,113.48,74.50,0.831
677,201.00,176.00,10.20,136.98,51.50,0.758
678,275.00,22.00,9.90,108.63,59.50,0.856
679,79.00,136.00,10.83,107.06,73.00,0.844
680,408.00,168.00,11.66,86.23,75.50,0.826
681,179.00,302.00,10.30,109.83,68.50,0.912
682,154.00,77.00,10.30,114.11,68.00,0.871
683,402.00,207.00,9.01,86.25,51.00,0.859
684,290.00,272.00,10.14,111.62,66.50,0.885
685,351.00,262.00,11.67,92.39,79.00,0.812
686,157.00,271.00,26.65,106.64,465.00,0.829
687,106.00,102.00,10.82,110.10,76.00,0.924
688,123.00,59.00,6.62,121.64,26.50,0.841
689,487.00,314.00,11.40,113.93,79.50,0.790
690,460.00,165.00,10.95,118.44,77.00,0.830
691,105.00,124.00,9.13,110.62,47.00,0.792
692,36.00,186.00,10.30,112.55,59.00,0.863
693,13.00,110.00,7.21,117.26,31.50,0.892
694,172.00,185.00,26.03,108.37,426.50,0.851
695,62.00,14.00,9.29,109.99,53.50,0.815
696,71.00,131.00,7.62,105.51,38.00,0.879
697,168.00,238.00,9.52,117.25,47.50,0.767
698,497.00,368.00,22.43,108.44,337.50,0.833
699,52.00,228.00,9.82,116.46,56.00,0.775
700,425.00,260.00,10.90,83.95,77.50,0.909
701,308.00,19.00,18.22,111.94,221.00,0.877
702,315.00,336.00,6.75,121.05,27.50,0.873
703,131.00,450.00,8.26,122.10,37.00,0.855
704,251.00,319.00,8.94,93.76,49.50,0.871
705,256.00,136.00,10.00,119.86,59.50,0.810
706,284.00,247.00,8.60,86.12,44.50,0.890
707,70.00,68.00,8.26,97.27,37.00,0.855
708,501.00,249.00,11.66,117.73,62.00,0.795
709,463.00,190.00,10.26,102.77,64.00,0.885
710,441.00,271.00,6.41,125.94,21.50,0.812
711,215.00,48.00,20.66,109.72,292.50,0.883
712,455.00,205.00,9.43,89.59,50.00,0.842
713,378.00,62.00,8.10,117.00,42.50,0.935
714,238.00,193.00,9.91,120.71,57.50,0.855
715,204.00,145.00,7.62,118.87,28.50,0.807
716,480.00,292.00,8.74,93.13,47.50,0.836
717,429.00,230.00,4.47,138.00,10.00,0.764
718,480.00,223.00,17.58,86.06,157.50,0.755
719,50.00,190.00,7.69,115.78,35.00,0.870
720,215.00,315.00,5.53,123.00,17.00,0.871
721,33.00,26.00,10.08,115.30,52.00,0.760
722,483.00,123.00,9.43,122.59,45.50,0.780
