Mask_ID,Center_X_px,Center_Y_px,Distance_px,Diameter_μm,Ring_Width_μm,Ground_Truth_Diameter_μm,Diameter_Difference_μm,Mean_Intensity,Area_μm²,Circularity,Dark_Edge_Diameter_μm,Dark_Ratio,Slide
532,65.0,135.0,1.0,34.28,2.22,37.13,-2.85,115.07,780.64,0.889,37.13,0.351,z13
533,101.0,240.0,0.0,26.25,2.38,28.42,-2.17,123.85,464.01,0.916,29.92,0.38,z12
534,282.0,126.0,0.0,32.11,2.61,34.5,-2.39,116.43,698.75,0.921,36.68,0.329,z13
535,75.0,121.0,0.0,36.98,3.22,39.51,-2.53,111.52,938.95,0.914,41.34,0.5,z13
536,41.0,85.0,0.0,53.65,2.28,55.4,-1.75,105.29,2055.31,0.899,57.55,0.42,z13
537,12.0,225.0,0.0,51.87,3.06,53.95,-2.08,102.49,1858.79,0.86,55.78,0.429,z13
538,296.0,390.0,0.0,54.18,2.57,55.83,-1.65,108.09,2107.17,0.887,58.1,0.377,z13
539,89.0,14.0,1.0,33.66,3.0,35.4,-1.74,112.09,777.91,0.876,37.44,0.553,z13
540,249.0,228.0,1.0,39.06,3.23,43.1,-4.04,119.69,1045.4,0.85,45.37,0.316,z13
541,35.0,170.0,1.0,38.15,2.93,40.88,-2.73,111.29,1007.18,0.856,42.24,0.473,z13
542,173.0,198.0,0.0,35.09,3.28,38.13,-3.04,116.18,843.41,0.871,40.1,0.415,z13
543,270.0,245.0,0.0,27.76,2.84,29.92,-2.16,131.05,507.69,0.895,33.21,0.317,z13
544,174.0,138.0,0.0,28.6,2.62,30.47,-1.87,126.04,526.79,0.899,33.04,0.283,z12
545,8.0,121.0,0.0,32.11,2.89,35.23,-3.12,111.81,712.4,0.878,36.94,0.526,z13
546,73.0,180.0,0.0,58.24,2.3,59.57,-1.33,102.1,2440.17,0.905,60.64,0.381,z11
547,111.0,53.0,1.0,36.27,3.1,38.94,-2.67,116.23,889.82,0.897,41.6,0.303,z13
548,39.0,260.0,0.0,27.52,2.73,29.28,-1.76,126.91,472.2,0.901,31.59,0.321,z13
549,168.0,259.0,0.0,36.05,2.91,38.4,-2.35,113.16,906.19,0.882,39.72,0.512,z13
550,140.0,272.0,0.0,28.52,1.71,31.31,-2.79,119.96,526.79,0.86,31.93,0.706,z13
551,276.0,298.0,1.0,43.46,2.59,45.77,-2.31,114.23,1277.4,0.856,48.43,0.297,z12
552,62.0,210.0,0.0,45.05,2.68,47.02,-1.97,106.84,1394.77,0.891,47.52,0.439,z13
553,231.0,359.0,0.0,32.62,2.41,35.18,-2.56,124.77,709.67,0.885,37.05,0.329,z13
554,77.0,445.0,0.0,41.86,2.65,45.47,-3.61,114.37,1236.46,0.88,46.82,0.391,z13
555,18.0,336.0,0.0,48.72,3.18,51.4,-2.68,106.54,1618.59,0.863,54.56,0.301,z13
556,117.0,244.0,0.0,45.14,2.81,46.45,-1.31,105.79,1435.71,0.909,48.11,0.492,z13
557,400.0,425.0,0.0,31.48,0.0,31.48,0.0,116.44,458.56,0.758,26.64,0.052,z09
559,314.0,373.0,0.0,37.1,3.03,41.15,-4.05,120.64,938.95,0.901,43.08,0.292,z13
560,62.0,234.0,0.0,41.88,3.22,44.45,-2.57,112.74,1173.68,0.879,46.45,0.404,z13
561,229.0,252.0,1.0,27.36,2.99,29.15,-1.79,129.02,499.5,0.909,33.21,0.317,z13
562,104.0,226.0,0.0,33.43,2.22,36.48,-3.05,116.43,772.45,0.87,37.49,0.411,z13
564,444.0,315.0,8.49,14.36,0.0,23.69,-9.33,102.65,122.83,0.882,8.42,0.4,z13
565,400.0,66.0,9.22,12.89,0.91,24.06,-11.17,130.64,92.8,0.786,13.62,0.412,z11
566,503.0,276.0,1.41,22.04,2.79,24.43,-2.39,109.61,302.97,0.845,26.64,0.451,z13
567,406.0,254.0,0.0,16.85,0.0,18.32,-1.47,138.35,161.04,0.835,11.91,0.182,z13
569,368.0,294.0,9.22,8.51,0.0,19.86,-11.35,145.08,35.48,0.779,0.0,0.067,z13
570,302.0,69.0,0.0,9.63,0.0,11.91,-2.28,125.07,46.4,0.871,3.3,0.158,z04
571,346.0,175.0,1.0,12.11,0.0,12.58,-0.47,111.57,81.88,0.769,9.35,0.6,z13
573,429.0,3.0,0.0,12.58,1.19,13.89,-1.31,150.28,92.8,0.871,14.96,0.217,z11
574,256.0,91.0,7.07,15.15,1.89,43.01,-27.86,122.3,128.29,0.812,16.85,0.333,z05
575,277.0,85.0,0.0,26.18,1.52,28.15,-1.97,126.91,455.83,0.932,28.82,0.318,z13
576,493.0,136.0,1.0,15.67,1.29,18.84,-3.17,149.29,152.85,0.911,18.25,0.154,z13
577,454.0,125.0,0.0,22.04,2.77,22.33,-0.29,123.25,292.06,0.864,26.43,0.348,z12
578,367.0,104.0,0.0,15.05,1.45,16.11,-1.06,143.17,114.64,0.846,16.52,0.286,z13
580,137.0,20.0,0.0,22.16,2.95,25.46,-3.3,135.97,313.89,0.876,26.8,0.373,z13
581,203.0,496.0,1.0,13.22,0.0,14.78,-1.56,146.5,84.61,0.82,9.35,0.118,z12
582,239.0,421.0,7.62,7.79,0.0,27.1,-19.31,140.6,27.29,0.806,0.0,0.0,z13
586,182.0,75.0,0.0,25.39,2.41,28.24,-2.85,132.02,412.15,0.886,30.07,0.273,z12
587,500.0,53.0,0.0,22.11,2.19,24.37,-2.26,141.85,313.89,0.928,26.43,0.262,z13
588,52.0,276.0,0.0,22.82,2.37,25.2,-2.38,129.8,327.54,0.877,26.8,0.375,z11
590,73.0,244.0,0.0,20.9,0.0,22.94,-2.04,126.97,294.79,0.91,18.84,0.357,z11
591,11.0,391.0,9.43,17.08,1.29,21.66,-4.58,137.68,158.31,0.84,18.25,0.167,z13
592,357.0,455.0,0.0,12.68,0.0,12.71,-0.03,92.88,90.07,0.82,2.34,0.182,z08
594,425.0,281.0,8.94,13.62,1.45,20.72,-7.1,152.47,117.37,0.927,16.52,0.231,z13
596,388.0,139.0,1.41,16.85,1.49,20.3,-3.45,148.71,185.61,0.911,19.83,0.143,z13
597,235.0,371.0,8.54,16.69,2.77,22.07,-5.38,139.17,174.69,0.885,21.54,0.436,z13
598,357.0,469.0,0.0,14.12,1.8,15.42,-1.3,138.1,114.64,0.846,16.52,0.35,z11
599,105.0,262.0,1.0,15.15,1.24,17.69,-2.54,132.94,133.75,0.846,16.85,0.304,z13
601,102.0,86.0,0.0,15.46,0.27,18.87,-3.41,146.7,150.12,0.873,15.89,0.278,z12
602,266.0,170.0,1.0,18.32,1.49,18.5,-0.18,142.22,188.34,0.876,19.83,0.185,z12
603,454.0,313.0,9.22,8.88,0.0,56.17,-47.29,107.57,43.67,0.857,0.0,0.0,z13
609,247.0,395.0,0.0,18.84,2.35,21.37,-2.53,139.84,240.2,0.863,23.55,0.326,z13
610,376.0,348.0,0.0,16.85,1.49,18.57,-1.72,137.93,166.5,0.863,19.83,0.238,z11
612,433.0,267.0,0.0,15.26,1.5,19.96,-4.7,154.86,136.47,0.813,18.25,0.25,z13
613,341.0,352.0,0.0,24.06,2.13,26.69,-2.63,132.95,393.05,0.923,28.31,0.238,z13
614,356.0,504.0,0.0,15.05,0.0,15.26,-0.21,148.82,128.29,0.887,0.0,0.0,z10
616,376.0,419.0,0.0,8.88,0.0,11.68,-2.8,125.5,43.67,0.857,0.0,0.0,z05
618,398.0,315.0,1.0,14.36,0.0,16.11,-1.75,137.64,103.72,0.766,0.0,0.0,z12
619,8.0,240.0,0.0,19.14,2.99,21.74,-2.6,117.67,234.74,0.901,23.13,0.568,z13
620,188.0,131.0,9.22,14.96,0.78,21.19,-6.23,134.1,117.37,0.812,16.52,0.24,z12
621,123.0,114.0,0.0,10.45,0.0,10.77,-0.32,122.31,51.86,0.796,0.0,0.0,z07
627,17.0,167.0,0.0,12.58,1.19,14.49,-1.91,133.12,98.26,0.923,14.96,0.136,z13
629,135.0,119.0,1.0,19.07,2.88,19.96,-0.89,122.52,221.09,0.891,23.13,0.538,z12
630,167.0,40.0,1.0,13.32,0.0,14.67,-1.35,139.58,95.53,0.834,9.63,0.167,z13
631,242.0,185.0,9.22,13.06,1.97,24.89,-11.83,155.41,103.72,0.879,16.52,0.375,z13
632,65.0,147.0,0.0,19.14,2.06,21.09,-1.95,119.35,212.9,0.876,19.86,0.484,z13
633,164.0,181.0,0.0,22.03,3.06,24.26,-2.23,121.87,313.89,0.827,25.27,0.532,z12
634,91.0,284.0,1.0,18.84,2.09,19.24,-0.4,125.33,212.9,0.876,21.54,0.355,z13
636,273.0,75.0,3.16,19.42,3.52,30.46,-11.04,121.14,245.65,0.882,24.84,0.523,z04
637,196.0,174.0,8.0,14.98,1.94,28.9,-13.92,135.44,133.75,0.846,18.25,0.367,z04
638,306.0,228.0,0.0,14.98,0.0,16.0,-1.02,146.29,117.37,0.812,0.0,0.0,z13
639,99.0,476.0,0.0,22.96,1.84,25.16,-2.2,132.34,327.54,0.877,26.64,0.233,z13
640,65.0,407.0,0.0,23.55,2.75,24.06,-0.51,125.65,354.83,0.833,28.14,0.391,z13
641,234.0,326.0,0.0,24.06,2.31,25.46,-1.4,133.2,382.13,0.897,28.31,0.244,z13
642,33.0,345.0,0.0,25.94,2.6,28.82,-2.88,127.03,431.26,0.852,30.07,0.404,z13
645,36.0,184.0,0.0,10.45,0.0,13.62,-3.17,117.84,68.24,0.919,0.0,0.0,z04
647,235.0,229.0,0.0,20.49,2.31,22.33,-1.84,134.02,281.14,0.906,24.84,0.302,z12
648,103.0,7.0,0.0,15.69,1.4,15.69,0.0,99.05,150.12,0.873,16.85,0.343,z09
649,115.0,285.0,1.0,15.11,0.13,15.89,-0.78,124.21,128.29,0.812,13.89,0.4,z13
653,252.0,57.0,0.0,13.62,0.0,16.52,-2.9,124.67,100.99,0.881,0.0,0.0,z13
654,198.0,34.0,1.0,21.61,1.97,23.02,-1.41,138.06,275.68,0.815,24.84,0.385,z12
655,153.0,253.0,0.0,24.06,0.0,26.64,-2.58,122.89,382.13,0.897,0.0,0.0,z13
656,150.0,177.0,0.0,21.76,1.97,24.84,-3.08,129.94,316.62,0.848,25.03,0.386,z13
657,144.0,11.0,0.0,23.2,2.88,24.06,-0.86,129.76,354.83,0.899,28.31,0.455,z12
658,308.0,95.0,0.0,24.06,2.31,25.64,-1.58,131.16,387.59,0.91,28.31,0.3,z13
661,262.0,292.0,0.0,22.25,2.62,23.55,-1.3,134.35,302.97,0.896,26.43,0.349,z13
663,304.0,108.0,0.0,23.66,3.14,25.58,-1.92,133.3,368.48,0.898,29.74,0.326,z13
665,146.0,62.0,0.0,20.1,0.0,22.4,-2.3,132.7,242.93,0.89,0.0,0.0,z12
666,303.0,35.0,0.0,26.25,2.86,28.23,-1.98,111.9,428.53,0.876,30.59,0.425,z12
667,216.0,306.0,0.0,19.24,2.11,21.55,-2.31,140.18,240.2,0.922,23.13,0.278,z13
668,141.0,167.0,0.0,21.61,2.2,23.66,-2.05,130.4,297.52,0.88,24.89,0.378,z13
669,236.0,241.0,1.0,25.46,2.48,26.39,-0.93,129.91,417.61,0.897,29.92,0.309,z11
670,115.0,177.0,1.0,25.16,3.1,26.91,-1.75,112.9,431.26,0.913,27.1,0.587,z11
671,285.0,214.0,0.0,24.06,2.04,26.15,-2.09,132.99,387.59,0.91,28.14,0.286,z13
672,270.0,160.0,1.0,26.18,2.93,27.61,-1.43,129.85,455.83,0.932,31.48,0.364,z13
673,63.0,265.0,0.0,42.06,3.16,44.53,-2.47,110.21,1241.92,0.884,46.92,0.478,z13
674,231.0,96.0,1.0,40.96,2.22,43.45,-2.49,108.79,1165.49,0.919,45.4,0.233,z13
675,177.0,61.0,1.0,25.16,2.58,26.88,-1.72,130.33,442.18,0.936,29.92,0.37,z13
676,191.0,250.0,0.0,59.76,2.66,61.15,-1.39,104.91,2560.27,0.867,65.07,0.381,z13
678,60.0,294.0,0.0,16.85,1.86,18.57,-1.72,136.62,161.04,0.835,19.83,0.303,z13
679,79.0,137.0,0.0,19.86,2.36,22.19,-2.33,124.79,242.93,0.783,22.06,0.491,z13
681,25.0,283.0,0.0,16.57,2.42,18.47,-1.9,131.3,161.04,0.835,19.83,0.424,z13
683,211.0,71.0,1.0,14.25,1.61,16.85,-2.6,144.6,114.64,0.772,16.85,0.364,z12
684,291.0,111.0,0.0,13.62,0.0,16.52,-2.9,163.14,103.72,0.843,0.0,0.0,z13
685,241.0,38.0,1.0,16.58,0.0,18.26,-1.68,132.54,169.23,0.858,11.91,0.133,z11
686,76.0,196.0,0.0,19.08,2.43,20.9,-1.82,118.04,221.09,0.832,21.54,0.458,z13
688,65.0,388.0,0.0,21.28,1.84,24.06,-2.78,131.96,300.24,0.873,24.84,0.265,z13
689,316.0,21.0,0.0,22.25,2.07,24.55,-2.3,126.91,300.24,0.852,25.03,0.395,z13
690,188.0,120.0,0.0,23.15,2.11,23.37,-0.22,120.82,319.35,0.822,26.64,0.375,z12
693,97.0,165.0,0.0,20.3,1.77,23.88,-3.58,119.49,272.95,0.842,22.4,0.432,z13
696,284.0,35.0,0.0,18.62,0.0,20.38,-1.76,132.42,207.44,0.796,16.69,0.423,z13
698,504.0,112.0,10.0,18.28,2.42,25.33,-7.05,144.12,204.71,0.825,23.13,0.317,z13
699,378.0,179.0,0.0,16.85,1.29,18.84,-1.99,148.9,155.58,0.874,18.25,0.2,z13
700,485.0,102.0,0.0,16.11,1.07,18.5,-2.39,143.45,163.77,0.898,18.25,0.231,z13
703,449.0,145.0,0.0,24.06,2.06,25.66,-1.6,132.6,382.13,0.897,28.18,0.317,z12
704,441.0,226.0,0.0,22.06,2.37,23.08,-1.02,136.46,302.97,0.845,26.8,0.263,z11
705,399.0,135.0,0.0,25.89,3.21,27.41,-1.52,132.72,447.64,0.884,31.59,0.377,z13
706,352.0,18.0,0.0,17.47,3.02,20.1,-2.63,139.98,191.06,0.809,23.13,0.444,z11
707,423.0,105.0,0.0,23.66,2.47,25.46,-1.8,134.9,365.75,0.859,28.31,0.327,z13
708,380.0,243.0,0.0,21.71,2.35,23.15,-1.44,141.59,275.68,0.815,25.27,0.326,z13
709,481.0,20.0,0.0,25.85,2.16,27.71,-1.86,129.39,453.1,0.895,29.92,0.317,z13
711,399.0,161.0,1.0,25.36,2.28,27.25,-1.89,132.26,425.8,0.841,29.92,0.316,z13
712,358.0,171.0,1.0,35.59,2.31,38.76,-3.17,117.03,867.98,0.919,40.2,0.286,z13
714,496.0,285.0,0.0,25.78,2.83,29.28,-3.5,128.01,442.18,0.873,31.43,0.321,z13
715,466.0,131.0,0.0,17.79,1.63,20.1,-2.31,106.21,201.98,0.92,20.1,0.471,z13
716,335.0,4.0,0.0,13.62,1.45,15.67,-2.05,150.64,106.45,0.841,16.52,0.286,z11
717,451.0,155.0,0.0,15.15,1.55,17.25,-2.1,138.6,139.2,0.881,18.25,0.276,z13
719,367.0,182.0,1.41,20.9,2.77,23.47,-2.57,136.43,305.7,0.943,26.43,0.286,z13
722,473.0,109.0,0.0,15.26,1.1,16.0,-0.74,147.44,122.83,0.85,16.52,0.15,z12
723,332.0,256.0,0.0,24.06,2.84,26.86,-2.8,136.51,393.05,0.923,29.74,0.265,z13
725,193.0,78.0,0.0,14.98,1.1,17.18,-2.2,149.72,122.83,0.85,16.52,0.167,z13
726,364.0,115.0,0.0,18.65,2.43,19.24,-0.59,137.63,218.36,0.838,23.13,0.367,z12
727,499.0,261.0,0.0,23.44,2.45,25.3,-1.86,123.74,365.75,0.927,28.18,0.415,z13
729,456.0,38.0,0.0,17.79,2.67,20.17,-2.38,138.06,212.9,0.902,23.13,0.259,z13
730,26.0,248.0,1.0,18.32,0.0,21.36,-3.04,134.54,199.25,0.862,0.0,0.0,z13
732,133.0,250.0,0.0,8.88,0.0,12.93,-4.05,122.79,43.67,0.857,0.0,0.0,z04
734,51.0,288.0,0.0,21.82,3.15,24.06,-2.24,130.0,308.43,0.86,26.8,0.462,z13
735,79.0,410.0,0.0,17.79,1.46,19.24,-1.45,129.59,193.79,0.864,20.1,0.433,z12
736,102.0,342.0,0.0,17.52,2.21,18.62,-1.1,135.93,169.23,0.771,20.3,0.448,z13
737,112.0,486.0,2.0,27.35,0.0,32.79,-5.44,120.05,327.54,0.752,26.12,0.31,z12
738,150.0,336.0,0.0,23.13,2.42,24.64,-1.51,128.59,330.27,0.85,26.64,0.372,z13
739,55.0,471.0,0.0,21.97,2.69,23.95,-1.98,123.68,300.24,0.873,25.03,0.51,z13
741,133.0,236.0,0.0,10.45,0.0,10.45,0.0,111.29,57.32,0.88,0.0,0.0,z09
742,38.0,462.0,0.0,19.07,1.53,20.1,-1.03,132.15,223.82,0.859,21.54,0.323,z13
743,311.0,290.0,0.0,20.1,0.0,22.19,-2.09,140.85,256.57,0.897,0.0,0.0,z12
747,30.0,358.0,0.0,24.06,2.37,27.1,-3.04,127.06,382.13,0.897,28.18,0.326,z13
749,111.0,334.0,0.0,21.06,3.14,23.15,-2.09,135.94,278.41,0.809,26.64,0.464,z13
750,130.0,357.0,1.0,20.9,3.2,23.36,-2.46,128.55,283.87,0.876,26.43,0.438,z13
751,35.0,424.0,0.0,20.65,2.32,22.33,-1.68,131.65,272.95,0.842,24.89,0.356,z12
753,435.0,100.0,0.0,24.81,2.73,26.39,-1.58,132.7,425.8,0.902,29.92,0.386,z12
754,347.0,138.0,0.0,25.64,3.15,27.52,-1.88,132.12,442.18,0.873,31.59,0.344,z13
756,433.0,113.0,0.0,24.06,2.84,26.69,-2.63,136.84,393.05,0.923,29.74,0.265,z13
760,98.0,381.0,0.0,20.1,0.93,21.16,-1.06,121.25,234.74,0.901,20.1,0.522,z13
761,285.0,486.0,1.0,11.8,0.0,13.22,-1.42,114.23,79.16,0.898,0.0,0.0,z06
762,259.0,399.0,0.0,15.15,0.0,18.61,-3.46,138.91,128.29,0.812,0.0,0.0,z12
763,200.0,299.0,0.0,17.79,0.0,19.24,-1.45,136.7,161.04,0.835,16.52,0.263,z12
764,251.0,420.0,8.25,6.61,0.0,49.21,-42.6,141.44,21.84,0.785,0.0,0.0,z07
765,121.0,480.0,0.0,20.1,2.11,21.16,-1.06,129.76,248.38,0.91,23.13,0.345,z11
766,145.0,345.0,1.0,17.97,2.14,18.76,-0.79,137.85,191.06,0.87,21.54,0.37,z13
