Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity,Ring_Width_μm,Dark_Edge_Diameter_μm,Dark_Ratio
654,198.00,34.00,21.61,138.06,275.68,0.815,1.97,24.84,0.385
655,153.00,253.00,24.06,122.89,382.13,0.897,0.00,0.00,0.000
656,150.00,177.00,21.76,129.94,316.62,0.848,1.97,25.03,0.386
657,144.00,11.00,23.20,129.76,354.83,0.899,2.88,28.31,0.455
658,308.00,95.00,24.06,131.16,387.59,0.910,2.31,28.31,0.300
659,236.00,178.00,22.40,137.41,322.08,0.914,2.16,26.43,0.235
660,260.00,237.00,21.55,135.06,300.24,0.873,1.00,23.55,0.250
661,262.00,292.00,22.25,134.35,302.97,0.896,2.62,26.43,0.349
662,210.00,245.00,25.79,129.62,439.45,0.898,3.25,31.44,0.355
663,304.00,108.00,23.66,133.30,368.48,0.898,3.14,29.74,0.326
664,257.00,137.00,24.93,129.59,417.61,0.854,3.46,31.43,0.468
665,146.00,62.00,20.10,132.70,242.93,0.890,0.00,0.00,0.000
666,303.00,35.00,26.25,111.90,428.53,0.876,2.86,30.59,0.425
667,216.00,306.00,19.24,140.18,240.20,0.922,2.11,23.13,0.278
668,141.00,167.00,21.61,130.40,297.52,0.880,2.20,24.89,0.378
669,236.00,241.00,25.46,129.91,417.61,0.897,2.48,29.92,0.309
670,115.00,177.00,25.16,112.90,431.26,0.913,3.10,27.10,0.587
671,285.00,214.00,24.06,132.99,387.59,0.910,2.04,28.14,0.286
672,270.00,160.00,26.18,129.85,455.83,0.932,2.93,31.48,0.364
673,63.00,265.00,42.06,110.21,1241.92,0.884,3.16,46.92,0.478
674,231.00,96.00,40.96,108.79,1165.49,0.919,2.22,45.40,0.233
675,177.00,61.00,25.16,130.33,442.18,0.936,2.58,29.92,0.370
676,191.00,250.00,59.76,104.91,2560.27,0.867,2.66,65.07,0.381
677,155.00,59.00,14.32,155.65,120.10,0.887,0.00,0.00,0.000
678,60.00,294.00,16.85,136.62,161.04,0.835,1.86,19.83,0.303
679,79.00,137.00,19.86,124.79,242.93,0.783,2.36,22.06,0.491
681,25.00,283.00,16.57,131.30,161.04,0.835,2.42,19.83,0.424
683,211.00,71.00,14.25,144.60,114.64,0.772,1.61,16.85,0.364
684,291.00,111.00,13.62,163.14,103.72,0.843,0.00,0.00,0.000
685,241.00,38.00,16.58,132.54,169.23,0.858,0.00,11.91,0.133
686,76.00,196.00,19.08,118.04,221.09,0.832,2.43,21.54,0.458
688,65.00,388.00,21.28,131.96,300.24,0.873,1.84,24.84,0.265
689,316.00,21.00,22.25,126.91,300.24,0.852,2.07,25.03,0.395
